new_loan_id,payment_no,installment,principal,interest,payment_due_date
1000013212,13,7017,4052,2965,05/01/2022
1000013212,14,7017,4131,2886,05/02/2022
1000013212,15,7017,4483,2534,05/03/2022
1000013212,16,7017,4299,2718,05/04/2022
1000013212,17,7017,4468,2549,05/05/2022
1000013212,18,7017,4470,2547,05/06/2022
1000013212,19,7017,4637,2380,05/07/2022
1000013212,20,7017,4648,2369,05/08/2022
1000013212,21,7017,4739,2278,05/09/2022
1000013212,22,7017,4902,2115,05/10/2022
1000013212,23,7017,4927,2090,05/11/2022
1000013212,24,7017,5088,1929,05/12/2022
1000013212,25,7017,5123,1894,05/01/2023
1000013212,26,7017,5223,1794,05/02/2023
1000013212,27,7017,5489,1528,05/03/2023
1000013212,28,7017,5432,1585,05/04/2023
1000013212,29,7017,5586,1431,05/05/2023
1000013212,30,7017,5648,1369,05/06/2023
1000013212,31,7017,5799,1218,05/07/2023
1000013212,32,7017,5871,1146,05/08/2023
1000013212,33,7017,5986,1031,05/09/2023
1000013212,34,7017,6132,885,05/10/2023
1000013212,35,7017,6223,794,05/11/2023
1000013212,36,7017,6366,651,05/12/2023
1000013212,37,7017,6469,548,05/01/2024
1000013212,38,7017,6595,422,05/02/2024
1000013212,39,7017,6743,274,05/03/2024
1000013212,40,8428,8267,161,05/04/2024
1000013214,1,6111,2484,3627,05/01/2021
1000013214,2,6111,2536,3575,05/02/2021
1000013214,3,6111,2931,3180,05/03/2021
1000013214,4,6111,2653,3458,05/04/2021
1000013214,5,6111,2819,3292,05/05/2021
1000013214,6,6111,2769,3342,05/06/2021
1000013214,7,6111,2933,3178,05/07/2021
1000013214,8,6111,2890,3221,05/08/2021
1000013214,9,6111,2951,3160,05/09/2021
1000013214,10,6111,3114,2997,05/10/2021
1000013214,11,6111,3080,3031,05/11/2021
1000013214,12,6111,3241,2870,05/12/2021
1000013214,13,6111,3214,2897,05/01/2022
1000013214,14,6111,3282,2829,05/02/2022
1000013214,15,6111,3619,2492,05/03/2022
1000013214,16,6111,3429,2682,05/04/2022
1000013214,17,6111,3586,2525,05/05/2022
1000013214,18,6111,3578,2533,05/06/2022
1000013214,19,6111,3733,2378,05/07/2022
1000013214,20,6111,3733,2378,05/08/2022
1000013214,21,6111,3812,2299,05/09/2022
1000013214,22,6111,3965,2146,05/10/2022
1000013214,23,6111,3978,2133,05/11/2022
1000013214,24,6111,4128,1983,05/12/2022
1000013214,25,6111,4150,1961,05/01/2023
1000013214,26,6111,4238,1873,05/02/2023
1000013214,27,6111,4500,1611,05/03/2023
1000013214,28,6111,4423,1688,05/04/2023
1000013214,29,6111,4569,1542,05/05/2023
1000013214,30,6111,4614,1497,05/06/2023
1000013214,31,6111,4757,1354,05/07/2023
1000013214,32,6111,4813,1298,05/08/2023
1000013214,33,6111,4915,1196,05/09/2023
1000013214,34,6111,5055,1056,05/10/2023
1000013214,35,6111,5127,984,05/11/2023
1000013214,36,6111,5264,847,05/12/2023
1000013214,37,6111,5348,763,05/01/2024
1000013214,38,6111,5461,650,05/02/2024
1000013214,39,6111,5612,499,05/03/2024
1000013214,40,6111,5696,415,05/04/2024
1000013214,41,6111,5827,284,05/05/2024
1000013214,42,8175,8005,170,05/06/2024
1000013230,1,6234,2764,3470,05/01/2021
1000013230,2,6234,2830,3404,05/02/2021
1000013230,3,6234,3220,3014,05/03/2021
1000013230,4,6234,2974,3260,05/04/2021
1000013230,5,6234,3147,3087,05/05/2021
1000013230,6,6234,3119,3115,05/06/2021
1000013230,7,6234,3292,2942,05/07/2021
1000013230,8,6234,3272,2962,05/08/2021
1000013230,9,6234,3350,2884,05/09/2021
1000013230,10,6234,3520,2714,05/10/2021
1000013230,11,6234,3513,2721,05/11/2021
1000013230,12,6234,3682,2552,05/12/2021
1000013230,13,6234,3684,2550,05/01/2022
1000013230,14,6234,3772,2462,05/02/2022
1000013230,15,6234,4091,2143,05/03/2022
1000013230,16,6234,3959,2275,05/04/2022
1000013230,17,6234,4123,2111,05/05/2022
1000013230,18,6234,4151,2083,05/06/2022
1000013230,19,6234,4314,1920,05/07/2022
1000013230,20,6234,4352,1882,05/08/2022
1000013230,21,6234,4456,1778,05/09/2022
1000013230,22,6234,4616,1618,05/10/2022
1000013230,23,6234,4672,1562,05/11/2022
1000013230,24,6234,4829,1405,05/12/2022
1000013230,25,6234,4897,1337,05/01/2023
1000013230,26,6234,5014,1220,05/02/2023
1000013230,27,6234,5240,994,05/03/2023
1000013230,28,6234,5258,976,05/04/2023
1000013230,29,6234,5410,824,05/05/2023
1000013230,30,6234,5511,723,05/06/2023
1000013230,31,6234,5662,572,05/07/2023
1000013230,32,6234,5777,457,05/08/2023
1000013230,33,6234,5915,319,05/09/2023
1000013230,34,7691,7518,173,05/10/2023
1000013233,1,1274,0,1274,05/01/2021
1000013233,2,1274,0,1274,05/02/2021
1000013233,3,1151,0,1151,05/03/2021
1000013233,4,1274,0,1274,05/04/2021
1000013233,5,1233,0,1233,05/05/2021
1000013233,6,1274,0,1274,05/06/2021
1000013233,7,2104,871,1233,05/07/2021
1000013233,8,2104,853,1251,05/08/2021
1000013233,9,2104,876,1228,05/09/2021
1000013233,10,2104,939,1165,05/10/2021
1000013233,11,2104,926,1178,05/11/2021
1000013233,12,2104,988,1116,05/12/2021
1000013233,13,2104,978,1126,05/01/2022
1000013233,14,2104,1004,1100,05/02/2022
1000013233,15,2104,1135,969,05/03/2022
1000013233,16,2104,1062,1042,05/04/2022
1000013233,17,2104,1124,980,05/05/2022
1000013233,18,2104,1122,982,05/06/2022
1000013233,19,2104,1183,921,05/07/2022
1000013233,20,2104,1184,920,05/08/2022
1000013233,21,2104,1217,887,05/09/2022
1000013233,22,2104,1277,827,05/10/2022
1000013233,23,2104,1284,820,05/11/2022
1000013233,24,2104,1345,759,05/12/2022
1000013233,25,2104,1356,748,05/01/2023
1000013233,26,2104,1393,711,05/02/2023
1000013233,27,2104,1496,608,05/03/2023
1000013233,28,2104,1471,633,05/04/2023
1000013233,29,2104,1530,574,05/05/2023
1000013233,30,2104,1553,551,05/06/2023
1000013233,31,2104,1611,493,05/07/2023
1000013233,32,2104,1639,465,05/08/2023
1000013233,33,2104,1683,421,05/09/2023
1000013233,34,2104,1741,363,05/10/2023
1000013233,35,2104,1776,328,05/11/2023
1000013233,36,2104,1834,270,05/12/2023
1000013233,37,2104,1875,229,05/01/2024
1000013233,38,2104,1925,179,05/02/2024
1000013233,39,2104,1986,118,05/03/2024
1000013233,40,2729,2657,72,05/04/2024
1000013234,1,5592,4343,1249,05/01/2021
1000013234,2,5592,4453,1139,05/02/2021
1000013234,3,5592,4666,926,05/03/2021
1000013234,4,5592,4686,906,05/04/2021
1000013234,5,5592,4831,761,05/05/2021
1000013234,6,5592,4928,664,05/06/2021
1000013234,7,5592,5071,521,05/07/2021
1000013234,8,5592,5183,409,05/08/2021
1000013234,9,5592,5315,277,05/09/2021
1000013234,10,5690,5553,137,05/10/2021
1000013261,1,3684,2129,1555,05/01/2021
1000013261,2,3684,2194,1490,05/02/2021
1000013261,3,3684,2399,1285,05/03/2021
1000013261,4,3684,2335,1349,05/04/2021
1000013261,5,3684,2447,1237,05/05/2021
1000013261,6,3684,2481,1203,05/06/2021
1000013261,7,3684,2593,1091,05/07/2021
1000013261,8,3684,2636,1048,05/08/2021
1000013261,9,3684,2717,967,05/09/2021
1000013261,10,3684,2828,856,05/10/2021
1000013261,11,3684,2886,798,05/11/2021
1000013261,12,3684,2997,687,05/12/2021
1000013261,13,3684,3066,618,05/01/2022
1000013261,14,3684,3160,524,05/02/2022
1000013261,15,3684,3298,386,05/03/2022
1000013261,16,3684,3357,327,05/04/2022
1000013261,17,3684,3467,217,05/05/2022
1000013261,18,3979,3861,118,05/06/2022
1000013264,1,2090,824,1266,05/01/2021
1000013264,2,2090,846,1244,05/02/2021
1000013264,3,2090,987,1103,05/03/2021
1000013264,4,2090,896,1194,05/04/2021
1000013264,5,2090,958,1132,05/05/2021
1000013264,6,2090,946,1144,05/06/2021
1000013264,7,2090,1008,1082,05/07/2021
1000013264,8,2090,999,1091,05/08/2021
1000013264,9,2090,1026,1064,05/09/2021
1000013264,10,2090,1088,1002,05/10/2021
1000013264,11,2090,1084,1006,05/11/2021
1000013264,12,2090,1145,945,05/12/2021
1000013264,13,2090,1144,946,05/01/2022
1000013264,14,2090,1176,914,05/02/2022
1000013264,15,2090,1293,797,05/03/2022
1000013264,16,2090,1243,847,05/04/2022
1000013264,17,2090,1303,787,05/05/2022
1000013264,18,2090,1312,778,05/06/2022
1000013264,19,2090,1371,719,05/07/2022
1000013264,20,2090,1385,705,05/08/2022
1000013264,21,2090,1422,668,05/09/2022
1000013264,22,2090,1481,609,05/10/2022
1000013264,23,2090,1501,589,05/11/2022
1000013264,24,2090,1560,530,05/12/2022
1000013264,25,2090,1584,506,05/01/2023
1000013264,26,2090,1628,462,05/02/2023
1000013264,27,2090,1712,378,05/03/2023
1000013264,28,2090,1718,372,05/04/2023
1000013264,29,2090,1775,315,05/05/2023
1000013264,30,2090,1813,277,05/06/2023
1000013264,31,2090,1870,220,05/07/2023
1000013264,32,2090,1913,177,05/08/2023
1000013264,33,2090,1965,125,05/09/2023
1000013264,34,2691,2622,69,05/10/2023
1000013265,1,1036,0,1036,05/01/2021
1000013265,2,1036,0,1036,05/02/2021
1000013265,3,935,0,935,05/03/2021
1000013265,4,1036,0,1036,05/04/2021
1000013265,5,1002,0,1002,05/05/2021
1000013265,6,1036,0,1036,05/06/2021
1000013265,7,5660,4658,1002,05/07/2021
1000013265,8,5660,4743,917,05/08/2021
1000013265,9,5660,4864,796,05/09/2021
1000013265,10,5660,5010,650,05/10/2021
1000013265,11,5660,5116,544,05/11/2021
1000013265,12,5660,5259,401,05/12/2021
1000013265,13,5660,5380,280,05/01/2022
1000013265,14,5756,5613,143,05/02/2022
1000013266,1,3178,1320,1858,05/01/2021
1000013266,2,3178,1348,1830,05/02/2021
1000013266,3,3178,1551,1627,05/03/2021
1000013266,4,3178,1410,1768,05/04/2021
1000013266,5,3178,1496,1682,05/05/2021
1000013266,6,3178,1472,1706,05/06/2021
1000013266,7,3178,1557,1621,05/07/2021
1000013266,8,3178,1536,1642,05/08/2021
1000013266,9,3178,1569,1609,05/09/2021
1000013266,10,3178,1653,1525,05/10/2021
1000013266,11,3178,1637,1541,05/11/2021
1000013266,12,3178,1720,1458,05/12/2021
1000013266,13,3178,1708,1470,05/01/2022
1000013266,14,3178,1745,1433,05/02/2022
1000013266,15,3178,1917,1261,05/03/2022
1000013266,16,3178,1822,1356,05/04/2022
1000013266,17,3178,1903,1275,05/05/2022
1000013266,18,3178,1901,1277,05/06/2022
1000013266,19,3178,1982,1196,05/07/2022
1000013266,20,3178,1984,1194,05/08/2022
1000013266,21,3178,2026,1152,05/09/2022
1000013266,22,3178,2105,1073,05/10/2022
1000013266,23,3178,2114,1064,05/11/2022
1000013266,24,3178,2191,987,05/12/2022
1000013266,25,3178,2205,973,05/01/2023
1000013266,26,3178,2252,926,05/02/2023
1000013266,27,3178,2385,793,05/03/2023
1000013266,28,3178,2350,828,05/04/2023
1000013266,29,3178,2425,753,05/05/2023
1000013266,30,3178,2452,726,05/06/2023
1000013266,31,3178,2526,652,05/07/2023
1000013266,32,3178,2557,621,05/08/2023
1000013266,33,3178,2612,566,05/09/2023
1000013266,34,3178,2684,494,05/10/2023
1000013266,35,3178,2724,454,05/11/2023
1000013266,36,3178,2795,383,05/12/2023
1000013266,37,3178,2841,337,05/01/2024
1000013266,38,3178,2902,276,05/02/2024
1000013266,39,3178,2977,201,05/03/2024
1000013266,40,3178,3027,151,05/04/2024
1000013266,41,4190,4106,84,05/05/2024
1000013285,1,2510,0,2510,05/01/2021
1000013285,2,2510,0,2510,05/02/2021
1000013285,3,2267,0,2267,05/03/2021
1000013285,4,2510,0,2510,05/04/2021
1000013285,5,2429,0,2429,05/05/2021
1000013285,6,2510,0,2510,05/06/2021
1000013285,7,5318,2889,2429,05/07/2021
1000013285,8,5318,2869,2449,05/08/2021
1000013285,9,5318,2930,2388,05/09/2021
1000013285,10,5318,3067,2251,05/10/2021
1000013285,11,5318,3057,2261,05/11/2021
1000013285,12,5318,3193,2125,05/12/2021
1000013285,13,5318,3190,2128,05/01/2022
1000013285,14,5318,3258,2060,05/02/2022
1000013285,15,5318,3520,1798,05/03/2022
1000013285,16,5318,3402,1916,05/04/2022
1000013285,17,5318,3534,1784,05/05/2022
1000013285,18,5318,3549,1769,05/06/2022
1000013285,19,5318,3679,1639,05/07/2022
1000013285,20,5318,3703,1615,05/08/2022
1000013285,21,5318,3781,1537,05/09/2022
1000013285,22,5318,3908,1410,05/10/2022
1000013285,23,5318,3944,1374,05/11/2022
1000013285,24,5318,4070,1248,05/12/2022
1000013285,25,5318,4115,1203,05/01/2023
1000013285,26,5318,4202,1116,05/02/2023
1000013285,27,5318,4391,927,05/03/2023
1000013285,28,5318,4384,934,05/04/2023
1000013285,29,5318,4505,813,05/05/2023
1000013285,30,5318,4573,745,05/06/2023
1000013285,31,5318,4691,627,05/07/2023
1000013285,32,5318,4770,548,05/08/2023
1000013285,33,5318,4871,447,05/09/2023
1000013285,34,5318,4986,332,05/10/2023
1000013285,35,5318,5080,238,05/11/2023
1000013285,36,6234,6108,126,05/12/2023
1000013311,1,2100,759,1341,05/01/2021
1000013311,2,2100,782,1318,05/02/2021
1000013311,3,2100,931,1169,05/03/2021
1000013311,4,2100,834,1266,05/04/2021
1000013311,5,2100,900,1200,05/05/2021
1000013311,6,2100,887,1213,05/06/2021
1000013311,7,2100,953,1147,05/07/2021
1000013311,8,2100,944,1156,05/08/2021
1000013311,9,2100,972,1128,05/09/2021
1000013311,10,2100,1038,1062,05/10/2021
1000013311,11,2100,1034,1066,05/11/2021
1000013311,12,2100,1099,1001,05/12/2021
1000013311,13,2100,1099,1001,05/01/2022
1000013311,14,2100,1133,967,05/02/2022
1000013311,15,2100,1258,842,05/03/2022
1000013311,16,2100,1206,894,05/04/2022
1000013311,17,2100,1270,830,05/05/2022
1000013311,18,2100,1281,819,05/06/2022
1000013311,19,2100,1346,754,05/07/2022
1000013311,20,2100,1362,738,05/08/2022
1000013311,21,2100,1403,697,05/09/2022
1000013311,22,2100,1467,633,05/10/2022
1000013311,23,2100,1491,609,05/11/2022
1000013311,24,2100,1555,545,05/12/2022
1000013311,25,2100,1584,516,05/01/2023
1000013311,26,2100,1633,467,05/02/2023
1000013311,27,2100,1723,377,05/03/2023
1000013311,28,2100,1735,365,05/04/2023
1000013311,29,2100,1798,302,05/05/2023
1000013311,30,2100,1843,257,05/06/2023
1000013311,31,2100,1906,194,05/07/2023
1000013311,32,2100,1958,142,05/08/2023
1000013311,33,2767,2685,82,05/09/2023
1000013319,1,3845,1975,1870,05/01/2021
1000013319,2,3845,2024,1821,05/02/2021
1000013319,3,3845,2245,1600,05/03/2021
1000013319,4,3845,2129,1716,05/04/2021
1000013319,5,3845,2235,1610,05/05/2021
1000013319,6,3845,2237,1608,05/06/2021
1000013319,7,3845,2342,1503,05/07/2021
1000013319,8,3845,2349,1496,05/08/2021
1000013319,9,3845,2407,1438,05/09/2021
1000013319,10,3845,2511,1334,05/10/2021
1000013319,11,3845,2528,1317,05/11/2021
1000013319,12,3845,2631,1214,05/12/2021
1000013319,13,3845,2655,1190,05/01/2022
1000013319,14,3845,2721,1124,05/02/2022
1000013319,15,3845,2890,955,05/03/2022
1000013319,16,3845,2859,986,05/04/2022
1000013319,17,3845,2959,886,05/05/2022
1000013319,18,3845,3002,843,05/06/2022
1000013319,19,3845,3101,744,05/07/2022
1000013319,20,3845,3153,692,05/08/2022
1000013319,21,3845,3230,615,05/09/2022
1000013319,22,3845,3327,518,05/10/2022
1000013319,23,3845,3392,453,05/11/2022
1000013319,24,3845,3487,358,05/12/2022
1000013319,25,3845,3561,284,05/01/2023
1000013319,26,3845,3649,196,05/02/2023
1000013319,27,4405,4309,96,05/03/2023
1000013331,1,4779,3640,1139,05/01/2021
1000013331,2,4779,3711,1068,05/02/2021
1000013331,3,4779,3880,899,05/03/2021
1000013331,4,4779,3860,919,05/04/2021
1000013331,5,4779,3962,817,05/05/2021
1000013331,6,4779,4012,767,05/06/2021
1000013331,7,4779,4113,666,05/07/2021
1000013331,8,4779,4171,608,05/08/2021
1000013331,9,4779,4252,527,05/09/2021
1000013331,10,4779,4350,429,05/10/2021
1000013331,11,4779,4421,358,05/11/2021
1000013331,12,4779,4516,263,05/12/2021
1000013331,13,4779,4595,184,05/01/2022
1000013331,14,4913,4819,94,05/02/2022
1000013366,1,2696,0,2696,05/01/2021
1000013366,2,2696,0,2696,05/02/2021
1000013366,3,2435,0,2435,05/03/2021
1000013366,4,2696,0,2696,05/04/2021
1000013366,5,2609,0,2609,05/05/2021
1000013366,6,2696,0,2696,05/06/2021
1000013366,7,6625,4016,2609,05/07/2021
1000013366,8,6625,4025,2600,05/08/2021
1000013366,9,6625,4120,2505,05/09/2021
1000013366,10,6625,4296,2329,05/10/2021
1000013366,11,6625,4321,2304,05/11/2021
1000013366,12,6625,4494,2131,05/12/2021
1000013366,13,6625,4530,2095,05/01/2022
1000013366,14,6625,4638,1987,05/02/2022
1000013366,15,6625,4930,1695,05/03/2022
1000013366,16,6625,4865,1760,05/04/2022
1000013366,17,6625,5034,1591,05/05/2022
1000013366,18,6625,5101,1524,05/06/2022
1000013366,19,6625,5267,1358,05/07/2022
1000013366,20,6625,5347,1278,05/08/2022
1000013366,21,6625,5475,1150,05/09/2022
1000013366,22,6625,5638,987,05/10/2022
1000013366,23,6625,5739,886,05/11/2022
1000013366,24,6625,5899,726,05/12/2022
1000013366,25,6625,6016,609,05/01/2023
1000013366,26,6625,6159,466,05/02/2023
1000013366,27,6625,6336,289,05/03/2023
1000013366,28,7285,7116,169,05/04/2023
1000013396,1,1488,0,1488,05/01/2021
1000013396,2,1488,0,1488,05/02/2021
1000013396,3,1344,0,1344,05/03/2021
1000013396,4,1488,0,1488,05/04/2021
1000013396,5,1440,0,1440,05/05/2021
1000013396,6,1488,0,1488,05/06/2021
1000013396,7,3685,2245,1440,05/07/2021
1000013396,8,3685,2265,1420,05/08/2021
1000013396,9,3685,2335,1350,05/09/2021
1000013396,10,3685,2447,1238,05/10/2021
1000013396,11,3685,2481,1204,05/11/2021
1000013396,12,3685,2593,1092,05/12/2021
1000013396,13,3685,2636,1049,05/01/2022
1000013396,14,3685,2716,969,05/02/2022
1000013396,15,3685,2885,800,05/03/2022
1000013396,16,3685,2888,797,05/04/2022
1000013396,17,3685,2999,686,05/05/2022
1000013396,18,3685,3068,617,05/06/2022
1000013396,19,3685,3178,507,05/07/2022
1000013396,20,3685,3259,426,05/08/2022
1000013396,21,3685,3358,327,05/09/2022
1000013396,22,3685,3468,217,05/10/2022
1000013396,23,3975,3857,118,05/11/2022
1000013459,1,6889,5395,1494,05/01/2021
1000013459,2,6889,5528,1361,05/02/2021
1000013459,3,6889,5783,1106,05/03/2021
1000013459,4,6889,5806,1083,05/04/2021
1000013459,5,6889,5980,909,05/05/2021
1000013459,6,6889,6097,792,05/06/2021
1000013459,7,6889,6268,621,05/07/2021
1000013459,8,6889,6401,488,05/08/2021
1000013459,9,6889,6559,330,05/09/2021
1000013459,10,7006,6843,163,05/10/2021
1000013467,1,2818,0,2818,05/01/2021
1000013467,2,2818,0,2818,05/02/2021
1000013467,3,2545,0,2545,05/03/2021
1000013467,4,2818,0,2818,05/04/2021
1000013467,5,2727,0,2727,05/05/2021
1000013467,6,2818,0,2818,05/06/2021
1000013467,7,4857,2130,2727,05/07/2021
1000013467,8,4857,2091,2766,05/08/2021
1000013467,9,4857,2143,2714,05/09/2021
1000013467,10,4857,2281,2576,05/10/2021
1000013467,11,4857,2252,2605,05/11/2021
1000013467,12,4857,2389,2468,05/12/2021
1000013467,13,4857,2366,2491,05/01/2022
1000013467,14,4857,2424,2433,05/02/2022
1000013467,15,4857,2714,2143,05/03/2022
1000013467,16,4857,2551,2306,05/04/2022
1000013467,17,4857,2686,2171,05/05/2022
1000013467,18,4857,2680,2177,05/06/2022
1000013467,19,4857,2814,2043,05/07/2022
1000013467,20,4857,2815,2042,05/08/2022
1000013467,21,4857,2884,1973,05/09/2022
1000013467,22,4857,3017,1840,05/10/2022
1000013467,23,4857,3030,1827,05/11/2022
1000013467,24,4857,3161,1696,05/12/2022
1000013467,25,4857,3182,1675,05/01/2023
1000013467,26,4857,3261,1596,05/02/2023
1000013467,27,4857,3488,1369,05/03/2023
1000013467,28,4857,3427,1430,05/04/2023
1000013467,29,4857,3555,1302,05/05/2023
1000013467,30,4857,3599,1258,05/06/2023
1000013467,31,4857,3725,1132,05/07/2023
1000013467,32,4857,3779,1078,05/08/2023
1000013467,33,4857,3872,985,05/09/2023
1000013467,34,4857,3996,861,05/10/2023
1000013467,35,4857,4066,791,05/11/2023
1000013467,36,4857,4189,668,05/12/2023
1000013467,37,4857,4269,588,05/01/2024
1000013467,38,4857,4375,482,05/02/2024
1000013467,39,4857,4507,350,05/03/2024
1000013467,40,4857,4593,264,05/04/2024
1000013467,41,6257,6111,146,05/05/2024
1000013509,1,1869,458,1411,05/01/2021
1000013509,2,1869,472,1397,05/02/2021
1000013509,3,1869,620,1249,05/03/2021
1000013509,4,1869,505,1364,05/04/2021
1000013509,5,1869,564,1305,05/05/2021
1000013509,6,1869,538,1331,05/06/2021
1000013509,7,1869,597,1272,05/07/2021
1000013509,8,1869,572,1297,05/08/2021
1000013509,9,1869,590,1279,05/09/2021
1000013509,10,1869,649,1220,05/10/2021
1000013509,11,1869,628,1241,05/11/2021
1000013509,12,1869,686,1183,05/12/2021
1000013509,13,1869,668,1201,05/01/2022
1000013509,14,1869,688,1181,05/02/2022
1000013509,15,1869,822,1047,05/03/2022
1000013509,16,1869,735,1134,05/04/2022
1000013509,17,1869,793,1076,05/05/2022
1000013509,18,1869,781,1088,05/06/2022
1000013509,19,1869,840,1029,05/07/2022
1000013509,20,1869,831,1038,05/08/2022
1000013509,21,1869,856,1013,05/09/2022
1000013509,22,1869,914,955,05/10/2022
1000013509,23,1869,910,959,05/11/2022
1000013509,24,1869,968,901,05/12/2022
1000013509,25,1869,968,901,05/01/2023
1000013509,26,1869,997,872,05/02/2023
1000013509,27,1869,1109,760,05/03/2023
1000013509,28,1869,1062,807,05/04/2023
1000013509,29,1869,1119,750,05/05/2023
1000013509,30,1869,1128,741,05/06/2023
1000013509,31,1869,1186,683,05/07/2023
1000013509,32,1869,1199,670,05/08/2023
1000013509,33,1869,1236,633,05/09/2023
1000013509,34,1869,1293,576,05/10/2023
1000013509,35,1869,1313,556,05/11/2023
1000013509,36,1869,1370,499,05/12/2023
1000013509,37,1869,1395,474,05/01/2024
1000013509,38,1869,1438,431,05/02/2024
1000013509,39,1869,1507,362,05/03/2024
1000013509,40,1869,1528,341,05/04/2024
1000013509,41,1869,1584,285,05/05/2024
1000013509,42,1869,1623,246,05/06/2024
1000013509,43,1869,1679,190,05/07/2024
1000013509,44,1869,1724,145,05/08/2024
1000013509,45,3108,3016,92,05/09/2024
1000013556,1,1105,0,1105,05/01/2021
1000013556,2,1105,0,1105,05/02/2021
1000013556,3,998,0,998,05/03/2021
1000013556,4,1105,0,1105,05/04/2021
1000013556,5,1070,0,1070,05/05/2021
1000013556,6,1105,0,1105,05/06/2021
1000013556,7,3191,2121,1070,05/07/2021
1000013556,8,3191,2151,1040,05/08/2021
1000013556,9,3191,2216,975,05/09/2021
1000013556,10,3191,2313,878,05/10/2021
1000013556,11,3191,2355,836,05/11/2021
1000013556,12,3191,2451,740,05/12/2021
1000013556,13,3191,2502,689,05/01/2022
1000013556,14,3191,2578,613,05/02/2022
1000013556,15,3191,2709,482,05/03/2022
1000013556,16,3191,2740,451,05/04/2022
1000013556,17,3191,2836,355,05/05/2022
1000013556,18,3191,2910,281,05/06/2022
1000013556,19,3191,3006,185,05/07/2022
1000013556,20,3361,3261,100,05/08/2022
1000013603,1,1198,0,1198,05/01/2021
1000013603,2,1198,0,1198,05/02/2021
1000013603,3,1082,0,1082,05/03/2021
1000013603,4,1198,0,1198,05/04/2021
1000013603,5,1159,0,1159,05/05/2021
1000013603,6,1198,0,1198,05/06/2021
1000013603,7,2342,1183,1159,05/07/2021
1000013603,8,2342,1174,1168,05/08/2021
1000013603,9,2342,1202,1140,05/09/2021
1000013603,10,2342,1268,1074,05/10/2021
1000013603,11,2342,1263,1079,05/11/2021
1000013603,12,2342,1328,1014,05/12/2021
1000013603,13,2342,1327,1015,05/01/2022
1000013603,14,2342,1360,982,05/02/2022
1000013603,15,2342,1485,857,05/03/2022
1000013603,16,2342,1430,912,05/04/2022
1000013603,17,2342,1493,849,05/05/2022
1000013603,18,2342,1502,840,05/06/2022
1000013603,19,2342,1565,777,05/07/2022
1000013603,20,2342,1577,765,05/08/2022
1000013603,21,2342,1616,726,05/09/2022
1000013603,22,2342,1678,664,05/10/2022
1000013603,23,2342,1697,645,05/11/2022
1000013603,24,2342,1759,583,05/12/2022
1000013603,25,2342,1782,560,05/01/2023
1000013603,26,2342,1826,516,05/02/2023
1000013603,27,2342,1917,425,05/03/2023
1000013603,28,2342,1919,423,05/04/2023
1000013603,29,2342,1978,364,05/05/2023
1000013603,30,2342,2015,327,05/06/2023
1000013603,31,2342,2073,269,05/07/2023
1000013603,32,2342,2115,227,05/08/2023
1000013603,33,2342,2167,175,05/09/2023
1000013603,34,2342,2225,117,05/10/2023
1000013603,35,2767,2700,67,05/11/2023
1000013617,1,1930,1004,926,05/01/2021
1000013617,2,1930,1034,896,05/02/2021
1000013617,3,1930,1149,781,05/03/2021
1000013617,4,1930,1099,831,05/04/2021
1000013617,5,1930,1157,773,05/05/2021
1000013617,6,1930,1166,764,05/06/2021
1000013617,7,1930,1224,706,05/07/2021
1000013617,8,1930,1237,693,05/08/2021
1000013617,9,1930,1274,656,05/09/2021
1000013617,10,1930,1332,598,05/10/2021
1000013617,11,1930,1351,579,05/11/2021
1000013617,12,1930,1409,521,05/12/2021
1000013617,13,1930,1433,497,05/01/2022
1000013617,14,1930,1476,454,05/02/2022
1000013617,15,1930,1560,370,05/03/2022
1000013617,16,1930,1566,364,05/04/2022
1000013617,17,1930,1623,307,05/05/2022
1000013617,18,1930,1661,269,05/06/2022
1000013617,19,1930,1718,212,05/07/2022
1000013617,20,1930,1762,168,05/08/2022
1000013617,21,1930,1814,116,05/09/2022
1000013617,22,2151,2091,60,05/10/2022
1000013725,1,2732,1157,1575,05/01/2021
1000013725,2,2732,1192,1540,05/02/2021
1000013725,3,2732,1374,1358,05/03/2021
1000013725,4,2732,1270,1462,05/04/2021
1000013725,5,2732,1355,1377,05/05/2021
1000013725,6,2732,1351,1381,05/06/2021
1000013725,7,2732,1435,1297,05/07/2021
1000013725,8,2732,1436,1296,05/08/2021
1000013725,9,2732,1480,1252,05/09/2021
1000013725,10,2732,1564,1168,05/10/2021
1000013725,11,2732,1573,1159,05/11/2021
1000013725,12,2732,1657,1075,05/12/2021
1000013725,13,2732,1672,1060,05/01/2022
1000013725,14,2732,1723,1009,05/02/2022
1000013725,15,2732,1868,864,05/03/2022
1000013725,16,2732,1832,900,05/04/2022
1000013725,17,2732,1916,816,05/05/2022
1000013725,18,2732,1947,785,05/06/2022
1000013725,19,2732,2030,702,05/07/2022
1000013725,20,2732,2069,663,05/08/2022
1000013725,21,2732,2132,600,05/09/2022
1000013725,22,2732,2214,518,05/10/2022
1000013725,23,2732,2265,467,05/11/2022
1000013725,24,2732,2347,385,05/12/2022
1000013725,25,2732,2406,326,05/01/2023
1000013725,26,2732,2479,253,05/02/2023
1000013725,27,2732,2572,160,05/03/2023
1000013725,28,3309,3211,98,05/04/2023
1000013732,1,3175,1987,1188,05/01/2021
